model_label,marker_kind,eligibility,retained_labels,retained_class_count,site_kind,site_role,layer,discovery_oof_logistic_balanced_accuracy,discovery_oof_ncc_balanced_accuracy,discovery_selection_score,discovery_oof_rows,discovery_fold_count,discovery_pca_components_min,discovery_pca_components_max,confirmation_logistic_balanced_accuracy,confirmation_ncc_balanced_accuracy,confirmation_class_balanced_snr,confirmation_class_balanced_snr_db,confirmation_signal_power,confirmation_noise_power,confirmation_rows,confirmation_seed_count,confirmation_support_min,confirmation_support_max,confirmation_pca_components,chance_balanced_accuracy
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,13,0.5,0.525,0.5125,40,4,16,16,0.6,0.3,,,2354.059326171875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,14,0.45,0.525,0.48750000000000004,40,4,16,16,0.5,0.4,,,2336.411376953125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,15,0.525,0.525,0.525,40,4,16,16,0.5,0.4,,,2209.35546875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,16,0.525,0.5,0.5125,40,4,16,16,0.5,0.4,,,2176.92822265625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,17,0.425,0.55,0.48750000000000004,40,4,16,16,0.6,0.5,,,2053.41455078125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,18,0.475,0.625,0.55,40,4,16,16,0.7,0.6,,,1924.8814697265625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,19,0.575,0.6,0.5874999999999999,40,4,16,16,0.6,0.6,,,2007.756591796875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,20,0.525,0.525,0.525,40,4,16,16,0.5,0.6,,,1775.3443603515625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,21,0.55,0.6,0.575,40,4,16,16,0.7,0.6,,,1809.824462890625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,22,0.6,0.6,0.6,40,4,16,16,0.4,0.6,,,1732.8695068359375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,23,0.7,0.7,0.7,40,4,16,16,0.4,0.6,,,1765.427001953125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,24,0.625,0.75,0.6875,40,4,16,16,0.6,0.6,,,1639.681640625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,25,0.6,0.75,0.675,40,4,16,16,0.7,0.6,,,1717.5943603515625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,26,0.65,0.75,0.7,40,4,16,16,0.5,0.4,,,1713.1900634765625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,27,0.625,0.725,0.675,40,4,16,16,0.6,0.5,,,1701.309326171875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,28,0.625,0.725,0.675,40,4,16,16,0.5,0.5,,,1741.2073974609375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,29,0.725,0.675,0.7,40,4,16,16,0.7,0.4,,,1717.7054443359375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,30,0.75,0.7,0.725,40,4,16,16,0.7,0.4,,,1680.7259521484375,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,31,0.725,0.65,0.6875,40,4,16,16,0.8,0.4,,,1714.158203125,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,32,0.775,0.625,0.7,40,4,16,16,0.7,0.4,,,1806.0,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,33,0.75,0.675,0.7125,40,4,16,16,0.6,0.4,,,1759.535888671875,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,34,0.825,0.8,0.8125,40,4,16,16,0.7,0.7,,,1785.2418212890625,0.0,10,1,1,1,16,0.1
Qwen3-8B,audit_sentence,exploratory_only,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,35,0.9,0.875,0.8875,40,4,16,16,0.7,0.6,,,1726.2750244140625,0.0,10,1,1,1,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,0,0.075,0.0875,0.08124999999999999,80,8,16,16,0.1,0.075,0.25412715489730237,-5.949489256936409,271.3271179199219,1067.6825073242187,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,1,0.1125,0.0625,0.0875,80,8,16,16,0.15,0.15,0.2641273262223624,-5.781866650041381,350.0044250488281,1325.1352294921876,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,2,0.1625,0.1375,0.15000000000000002,80,8,16,16,0.1,0.125,0.2919022196096036,-5.347626026463198,325.6728210449219,1115.6914855957032,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,3,0.1875,0.1375,0.1625,80,8,16,16,0.225,0.1,0.27638848912801517,-5.584800481729603,251.7039031982422,910.6888061523438,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,4,0.1625,0.1875,0.175,80,8,16,16,0.2,0.175,0.29396106630237034,-5.317101859474605,213.1813201904297,725.2025680541992,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,5,0.225,0.15,0.1875,80,8,16,16,0.225,0.25,0.3097223085696474,-5.090275123062126,206.8270263671875,667.7821411132812,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,6,0.2125,0.1125,0.1625,80,8,16,16,0.275,0.2,0.31176375122626176,-5.061743816345837,193.58865356445312,620.946639251709,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,7,0.2375,0.1625,0.2,80,8,16,16,0.2,0.225,0.3757067402449174,-4.251510135474313,216.53564453125,576.3421875,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,8,0.2375,0.2,0.21875,80,8,16,16,0.325,0.275,0.4195151666592221,-3.7725233357820827,291.29443359375,694.3597198486328,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,9,0.25,0.275,0.2625,80,8,16,16,0.35,0.3,0.5691496689789942,-2.4477351240215457,376.87518310546875,662.1723663330079,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,10,0.3,0.35,0.32499999999999996,80,8,16,16,0.375,0.375,0.7529990909307634,-1.2320554810738895,487.5523376464844,647.4806457519531,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,11,0.3875,0.35,0.36875,80,8,16,16,0.525,0.4,0.9481152760672419,-0.23138855999182545,610.9068603515625,644.338168334961,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,12,0.3875,0.3375,0.36250000000000004,80,8,16,16,0.525,0.425,0.9279057294591243,-0.3249614366836463,613.8855590820312,661.5818176269531,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,13,0.4625,0.4125,0.4375,80,8,16,16,0.65,0.525,1.4950408302751161,1.74653053610974,866.17236328125,579.3636840820312,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,14,0.4875,0.4375,0.4625,80,8,16,16,0.65,0.6,1.6978194871230867,2.2989151399171335,991.9739990234375,584.263525390625,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,15,0.5875,0.6,0.59375,80,8,16,16,0.725,0.675,2.088735622370916,3.198834734836311,1113.094970703125,532.9037139892578,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,16,0.6125,0.575,0.59375,80,8,16,16,0.725,0.7,2.7394668449866155,4.376660486559289,1291.2476806640625,471.34999389648436,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,17,0.6,0.6,0.6,80,8,16,16,0.8,0.725,3.1536601375454336,4.988148886309278,1546.6253662109375,490.4223342895508,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,18,0.725,0.65,0.6875,80,8,16,16,0.825,0.875,3.8751262988992203,5.882858616864932,1708.8607177734375,440.98194122314453,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,19,0.575,0.6375,0.60625,80,8,16,16,0.8,0.8,3.6910926529466317,5.671549468912462,1673.783203125,453.4655075073242,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,20,0.6375,0.65,0.64375,80,8,16,16,0.65,0.675,4.48676832484578,6.519336452320555,1688.4927978515625,376.32716369628906,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,21,0.675,0.575,0.625,80,8,16,16,0.625,0.675,4.68429367912018,6.706441150986892,1688.3275146484375,360.4230712890625,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,22,0.675,0.6,0.6375,80,8,16,16,0.625,0.675,5.655858175206494,7.524985106726011,1755.369873046875,310.363134765625,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,23,0.7,0.6125,0.65625,80,8,16,16,0.775,0.725,7.106946688471389,8.516830576698743,1853.847900390625,260.8501205444336,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,24,0.5875,0.5,0.54375,80,8,16,16,0.7,0.675,6.859680874667509,8.363039119757426,1720.8203125,250.86011199951173,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,25,0.6125,0.5375,0.575,80,8,16,16,0.725,0.725,8.054293277032837,9.06027439311405,1796.1019287109375,222.999320602417,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,26,0.6,0.5125,0.5562499999999999,80,8,16,16,0.75,0.7,7.935791747562963,8.995902624637953,1765.3551025390625,222.45481719970704,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,27,0.575,0.4625,0.51875,80,8,16,16,0.7,0.625,7.418064374336941,8.70290597838372,1707.1480712890625,230.1338981628418,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,28,0.6875,0.55,0.61875,80,8,16,16,0.775,0.7,6.150025498744394,7.888769164162344,1676.65625,272.6259021759033,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,29,0.6375,0.5625,0.6,80,8,16,16,0.75,0.675,6.849119975320758,8.356347737677034,1420.438232421875,207.38988914489747,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,30,0.675,0.55,0.6125,80,8,16,16,0.8,0.7,6.636659283539585,8.219495221656373,1381.3314208984375,208.1365581512451,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,31,0.675,0.5875,0.6312500000000001,80,8,16,16,0.75,0.65,7.716687109711511,8.87430891168626,1421.4232177734375,184.201224899292,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,32,0.6625,0.55,0.60625,80,8,16,16,0.7,0.675,7.7458667486481065,8.890700215908593,1347.647216796875,173.98275241851806,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,33,0.65,0.5125,0.58125,80,8,16,16,0.7,0.65,8.36809382477075,9.226265409486013,1324.1046142578125,158.23252487182617,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,34,0.7125,0.5,0.60625,80,8,16,16,0.75,0.65,8.53257711373735,9.310802219338907,1270.4251708984375,148.8911443710327,40,4,4,4,16,0.1
Qwen3-8B,completion_recap,claim_grade,1 2 3 4 5 6 7 8 9 10,10,post_boundary,after_item_boundary,35,0.6,0.4875,0.54375,80,8,16,16,0.675,0.55,8.496109134753224,9.292200823999053,1328.6129150390625,156.3789840698242,40,4,4,4,16,0.1
