model_label,stage,mechanism,scope,response_type,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,1,,clean_correct_to_wrong_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,16,,clean_correct_to_wrong_specificity,False,2,1.0,1.0,1.0,0.5,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,2,,clean_correct_to_wrong_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,32,,clean_correct_to_wrong_specificity,False,2,1.0,1.0,1.0,0.5,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,4,,clean_correct_to_wrong_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,8,,clean_correct_to_wrong_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,1,,clean_correct_to_wrong_specificity,False,12,0.0056540065048289664,0.0,0.011467959993201058,0.25,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,16,,clean_correct_to_wrong_specificity,False,12,-0.00199875752910353,-0.011227255129694155,0.004553475767315813,1.0,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,2,,clean_correct_to_wrong_specificity,False,12,0.0017422284864145338,-0.0028742711669540928,0.008265200692880784,0.875,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,32,,clean_correct_to_wrong_specificity,False,12,0.0076100178174424655,-0.0012382020371927856,0.02115014090340239,0.375,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,4,,clean_correct_to_wrong_specificity,False,12,0.005336499806153805,-0.0006775067750677506,0.013425520090296043,0.25,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,8,,clean_correct_to_wrong_specificity,False,12,0.0064327334605269945,0.0,0.014713212671238764,0.25,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,1,,token_accuracy_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,16,,token_accuracy_specificity,False,2,1.0,1.0,1.0,0.5,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,2,,token_accuracy_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,32,,token_accuracy_specificity,False,2,1.0,1.0,1.0,0.5,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,4,,token_accuracy_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,8,,token_accuracy_specificity,False,2,0.0,0.0,0.0,1.0,exact_enumeration,4,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,1,,token_accuracy_specificity,False,12,0.003591716942539404,-0.0022286821705426348,0.009961211662856585,0.375,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,16,,token_accuracy_specificity,False,12,-0.003441758972104974,-0.014553573986359014,0.005635726849566896,0.5625,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,2,,token_accuracy_specificity,False,12,0.0013153405595266055,-0.004681835779396756,0.008269624301246534,0.71875,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,32,,token_accuracy_specificity,False,12,0.00933560704303169,5.635270563781898e-05,0.022539029792291276,0.125,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,4,,token_accuracy_specificity,False,12,0.0023061967758507746,-0.006978319783197834,0.011312930782584782,0.6875,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,bare_or_list,8,,token_accuracy_specificity,False,12,0.007941872469666001,0.002148664343786295,0.015311615602313275,0.0625,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::bare_or_list::token_accuracy_specificity,12,0.75,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,1,,all_accuracy_damage_specificity,True,21,0.0008818342151675487,0.0,0.0026455026455026462,1.0,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,16,,all_accuracy_damage_specificity,True,21,0.3360214911175647,0.23960516922818514,0.43919232605322833,3.999996000004e-06,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,4.3999956000044004e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,2,,all_accuracy_damage_specificity,True,21,0.0005377199612788611,-0.025396825396825397,0.025010674835236228,0.9706670293329707,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,32,,all_accuracy_damage_specificity,True,21,0.8694706342576016,0.7756050509872565,0.9460333704631949,2.999997000003e-06,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,3.5999964000036e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,4,,all_accuracy_damage_specificity,True,21,0.041246303589661984,-0.00451672335600907,0.08834735648645421,0.10234789765210235,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,0.8187831812168188,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,8,,all_accuracy_damage_specificity,True,21,0.21920774157616266,0.11503045808966862,0.32524418685602896,0.000936999063000937,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,0.009369990630009371,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,1,,all_accuracy_damage_specificity,True,12,-0.0010618856364744062,-0.00842818428184282,0.004764987748538514,0.8125,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,16,,all_accuracy_damage_specificity,True,12,-0.004126032203705205,-0.01843325514901398,0.007774875607542731,0.625,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,2,,all_accuracy_damage_specificity,True,12,0.0021079905624357023,-0.006387734835711201,0.01021748217790059,0.59375,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,32,,all_accuracy_damage_specificity,True,12,0.0069275952676581655,-0.005821675725444771,0.0227013158606724,0.4296875,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,4,,all_accuracy_damage_specificity,True,12,0.0011868722540513698,-0.01305265016757966,0.011876528633819302,0.890625,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Qwen3-8B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,8,,all_accuracy_damage_specificity,True,12,0.008625659438406779,0.0032230128149603183,0.015058182867627364,0.015625,exact_enumeration,4096,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::all_accuracy_damage_specificity,12,0.140625,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,56567c4255cd33d7a475edf3c1f48de8efcde304a2c11662a7658e4d2a77fe67
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,1,,clean_correct_to_wrong_specificity,True,21,0.0008818342151675487,0.0,0.0026455026455026462,1.0,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,16,,clean_correct_to_wrong_specificity,True,21,0.33124782856612434,0.23623897707231042,0.4368046869820053,2.999997000003e-06,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::clean_correct_to_wrong_specificity,12,3.5999964000036e-05,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
Gemma4-E4B,trace_pre_reference_targeted_retrieval_v3,pre_reference_d1_position_consensus,actual_greedy_next_citation,pooled_cross_response_types,2,,clean_correct_to_wrong_specificity,True,21,0.00036135311824535114,-0.0256062775987588,0.024442720558008772,0.9767340232659767,deterministic_monte_carlo,1000000,trace_pre_reference_targeted_retrieval_v3::pre_reference_d1_position_consensus::actual_greedy_next_citation::pooled_cross_response_types::clean_correct_to_wrong_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v3_response_aware/targeted_retrieval_trace_pre_needle_d1/analysis/statistics.csv,cda3317d1362e8842cebba24a5e6f51339106e8d8fa4f9a55b222dcc1543e1bb
