model_label,role,site,population,target,factor,marginal_eta_squared,levels,observations
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,marker_kind,0.7628553011180677,5,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,termination_kind,0.74188938951939,7,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,trace_order_class,0.0013282457045524197,2,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,running_index,0.117913099425162,10,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,position_bin,0.07739637822536488,8,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,seed,0.004646169401863491,10,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,realization_id,0.014455814990361261,30,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,marker_kind,0.7709086682830696,5,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,termination_kind,0.7455059011613673,7,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,trace_order_class,0.0010894990983257278,2,12051
Qwen3-8B,trace_running,item_start,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,running_index,0.07605064674608795,10,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,position_bin,0.07542452941636661,8,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,seed,0.006037943370473495,10,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,realization_id,0.015258645561997276,30,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,marker_kind,0.7631775740046223,5,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,termination_kind,0.742467944423443,7,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,trace_order_class,0.0013399782464022527,2,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,running_index,0.11752164162012853,10,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.07875399294656406,8,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,seed,0.004809809432584104,10,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.015005597005839023,30,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.7712367166012903,5,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.7459347005586978,7,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.0010962111999839217,2,11877
Qwen3-8B,trace_running,item_start,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,running_index,0.09413722120374866,10,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,position_bin,0.0943273819375691,8,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,seed,0.004795604008261152,10,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,realization_id,0.013804252998198107,30,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,marker_kind,0.7851828413180076,5,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,termination_kind,0.7601698669639622,7,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,trace_order_class,0.0009347571912123608,2,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,running_index,0.09569820541470749,10,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,position_bin,0.09877424138502379,8,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,seed,0.004557231807638668,10,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,realization_id,0.013887036671609353,30,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,marker_kind,0.784810413548126,5,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,termination_kind,0.7579319199617703,7,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,trace_order_class,0.000879072322982742,2,12051
Qwen3-8B,trace_running,marker_end,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,running_index,0.09139540059523237,10,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,position_bin,0.09699276827347234,8,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,seed,0.005016094912530537,10,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,realization_id,0.01462110542413452,30,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,marker_kind,0.7912080781097341,5,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,termination_kind,0.764039816142711,7,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,trace_order_class,0.0009393756354464465,2,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,running_index,0.09291633440946562,10,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.10138585765202013,8,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,seed,0.004770959012916718,10,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.014714482554738235,30,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.7903235434447333,5,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.7614231908338583,7,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.0008824150977485317,2,11877
Qwen3-8B,trace_running,marker_end,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,running_index,0.03696261546537591,10,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,position_bin,0.12160620942172032,8,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,seed,0.007243650660674108,10,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,realization_id,0.014820463641463291,30,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,marker_kind,0.7640173257146122,5,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,termination_kind,0.7367961402022574,7,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,trace_order_class,0.0012546328130003117,2,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,running_index,0.07264775240276741,10,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,position_bin,0.11158421915744071,8,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,seed,0.0062197796579564375,10,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,realization_id,0.01433800492411734,30,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,marker_kind,0.7733093032317309,5,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,termination_kind,0.73994217090055,7,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,trace_order_class,0.0010098784534805735,2,12051
Qwen3-8B,trace_running,marker_middle,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,running_index,0.03614445971091759,10,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,position_bin,0.12429048006083591,8,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,seed,0.007789358146673719,10,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,realization_id,0.01509570329701247,30,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,marker_kind,0.7657643664649803,5,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,termination_kind,0.7386493235696848,7,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,trace_order_class,0.0012632558407274968,2,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,running_index,0.07147910248165543,10,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.1137223096930601,8,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,seed,0.006664222421673973,10,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.014673968346542752,30,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.7749285309847946,5,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.7415679807816488,7,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.00101413913075072,2,11877
Qwen3-8B,trace_running,marker_middle,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,running_index,0.03904615258890463,10,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,position_bin,0.12545435987397577,8,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,seed,0.004117566617667352,10,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,realization_id,0.014738596402563343,30,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,marker_kind,0.7269051666335883,5,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,termination_kind,0.688360692320187,7,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,trace_order_class,0.0004479325285106561,2,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,running_index,0.05394577767948552,10,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,position_bin,0.11579236152038852,8,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,seed,0.00364212638339435,10,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,realization_id,0.014375495520727448,30,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,marker_kind,0.728385043847403,5,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,termination_kind,0.6869194072710477,7,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,trace_order_class,0.00038990388589204975,2,12051
Qwen3-8B,trace_running,marker_span_mean,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,running_index,0.03668365707463602,10,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,position_bin,0.12750398735663807,8,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,seed,0.004509048534846244,10,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,realization_id,0.015227853021436616,30,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,marker_kind,0.7315613639324764,5,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,termination_kind,0.6912230469730598,7,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,trace_order_class,0.00044841357787467947,2,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,running_index,0.05149074156403915,10,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.11754077257873749,8,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,seed,0.0039801561494815195,10,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.014901273337174286,30,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.7325369546605337,5,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.6893163592921033,7,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.00038900798346931594,2,11877
Qwen3-8B,trace_running,marker_span_mean,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,running_index,0.07599539879711822,10,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,position_bin,0.07393524834491741,8,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,seed,0.005789396992582386,10,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,realization_id,0.014919579269716056,30,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,marker_kind,0.7628553011180677,5,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,termination_kind,0.74188938951939,7,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,trace_order_class,0.0013282457045524197,2,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_total_rms,site,,1,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,running_index,0.117913099425162,10,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,position_bin,0.07739637822536488,8,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,seed,0.004646169401863491,10,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,realization_id,0.014455814990361261,30,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,marker_kind,0.7709086682830696,5,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,termination_kind,0.7455059011613673,7,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,trace_order_class,0.0010894990983257278,2,12051
Qwen3-8B,trace_running,marker_start,all_confirmation,noise_orthogonal_rms,site,,1,12051
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,running_index,0.07605064674608795,10,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,position_bin,0.07542452941636661,8,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,seed,0.006037943370473495,10,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,realization_id,0.015258645561997276,30,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,marker_kind,0.7631775740046223,5,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,termination_kind,0.742467944423443,7,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,trace_order_class,0.0013399782464022527,2,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_total_rms,site,,1,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,running_index,0.11752164162012853,10,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,position_bin,0.07875399294656406,8,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,seed,0.004809809432584104,10,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,realization_id,0.015005597005839023,30,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,marker_kind,0.7712367166012903,5,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,termination_kind,0.7459347005586978,7,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,trace_order_class,0.0010962111999839217,2,11877
Qwen3-8B,trace_running,marker_start,correct_only_confirmation,noise_orthogonal_rms,site,,1,11877
