model_label,stage,mechanism,scope,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_p_within_model,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,full_transport,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,full_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_adoption_specificity,True,9,0.5317460317460317,0.2857142857142857,0.7777777777777778,0.015625,exact_enumeration,512,0.625,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,0.1875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_adoption_specificity,True,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_adoption_specificity,True,9,0.26587301587301587,0.031746031746031744,0.5555555555555556,0.125,exact_enumeration,512,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_adoption_specificity,True,3,0.3333333333333333,0.0,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_adoption_specificity,True,1,0.0,0.0,0.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_adoption_specificity,True,4,0.15476190476190477,0.03571428571428571,0.2857142857142857,0.25,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_adoption_specificity,True,3,0.3333333333333333,0.0,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_adoption_specificity,True,1,0.0,0.0,0.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_adoption_specificity,True,4,0.22619047619047616,0.07142857142857142,0.3214285714285714,0.25,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_adoption_specificity,True,3,0.3333333333333333,0.0,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_donor_adoption,True,9,0.5317460317460317,0.2857142857142857,0.7777777777777778,0.015625,exact_enumeration,512,0.625,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,0.1875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_donor_adoption,True,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_donor_adoption,True,9,0.26587301587301587,0.031746031746031744,0.5714285714285714,0.125,exact_enumeration,512,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_donor_adoption,True,3,0.3333333333333333,0.0,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_donor_adoption,True,1,0.0,0.0,0.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_donor_adoption,True,4,0.15476190476190477,0.03571428571428571,0.2857142857142857,0.25,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_donor_adoption,True,3,0.3333333333333333,0.0,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_donor_adoption,True,1,0.0,0.0,0.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_donor_adoption,True,4,0.22619047619047616,0.07142857142857142,0.3214285714285714,0.25,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_donor_adoption,True,3,0.3333333333333333,0.0,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_specificity,True,9,0.5317460317460317,0.2857142857142857,0.7777777777777778,0.015625,exact_enumeration,512,0.625,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,0.171875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_specificity,True,3,0.16666666666666666,0.0,0.5,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_specificity,True,9,1.0198412698412698,0.623015873015873,1.4166666666666667,0.0078125,exact_enumeration,512,0.328125,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,0.09375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_specificity,True,3,-0.8333333333333334,-3.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_specificity,True,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_specificity,True,4,0.5357142857142857,0.3214285714285714,0.8571428571428571,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_specificity,True,3,-1.1666666666666667,-4.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_specificity,True,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_specificity,True,4,0.22619047619047616,0.07142857142857142,0.3214285714285714,0.25,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_specificity,True,3,1.0,0.0,2.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_transport,True,9,0.5317460317460317,0.2857142857142857,0.7777777777777778,0.015625,exact_enumeration,512,0.625,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,0.171875,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_transport,True,3,0.16666666666666666,0.0,0.5,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_transport,True,9,1.0198412698412698,0.623015873015873,1.4169642857142815,0.0078125,exact_enumeration,512,0.328125,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,0.09375,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_transport,True,3,-0.8333333333333334,-3.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_transport,True,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,6dccb511b4902b560d95c4ef1226b68e63161f2a27573c20d3b022f7b2311c5c
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-1.0,projected_transport,True,4,0.5357142857142857,0.3214285714285714,0.8571428571428571,0.125,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-2.0,projected_transport,True,3,-1.1666666666666667,-4.5,1.0,1.0,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,-3.0,projected_transport,True,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,1.0,projected_transport,True,4,0.22619047619047616,0.07142857142857142,0.3214285714285714,0.25,exact_enumeration,16,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,2.0,projected_transport,True,3,1.0,0.0,2.0,0.5,exact_enumeration,8,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,3.0,projected_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,1.0,answer_hidden_state_patch::answer_state_transport::signed_gap::projected_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/answer_execution_reanalysis/analysis/statistics.csv,dcb6928c04a24be638fa075b17e85dc4f78eb0062ba195f1c57dc1df67ec4155
Gemma4-E4B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,bidirectional_specificity,True,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::bidirectional_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
Qwen3-8B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,bidirectional_specificity,True,3,0.0,0.0,0.0,1.0,exact_enumeration,8,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::bidirectional_specificity,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Qwen3-8B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,d5a656d1308daf4aa2675e6c2495780653a0ee7c0f965bcc7d783f53d0614b64
Gemma4-E4B,marker_hidden_state_patch,pre_city_anchor,confirmation_selected_layer,,,bidirectional_transport,False,4,0.0,0.0,0.0,1.0,exact_enumeration,16,1.0,marker_hidden_state_patch::pre_city_anchor::confirmation_selected_layer::bidirectional_transport,2,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/Gemma4-E4B/corrected_causal_chain_v2/marker_adjacent_patch/analysis/confirmation_statistics.csv,3b288a7cfd03a87865a8e208cf2898415dcb26b5cca02fa1396cf061a5eebf26
