request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line,T,N,log_length,log_needles,density_per_1k_recomputed,log_density,log_burden,needle_linear,needle_hinge,log_interaction,log_length_sq,log_needles_sq,t_is_2000,t_is_10000,t2000_log_needles,t10000_log_needles,cell_id
Qwen3-32B/native_thinking/query_last/T10000_N2_seed1237,T10000_N2_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,2,0.2,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,211,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,769,10000,2,0.6931471805599453,-0.916290731874155,0.2,-1.6094379124341003,-0.2231435513142097,-0.6,0.0,-0.6351243373717793,0.4804530139182014,0.8395887053184746,0.0,1.0,-0.0,-0.916290731874155,T10000_N2
Qwen3-32B/native_thinking/query_last/T10000_N2_seed1238,T10000_N2_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,2,0.2,native_thinking,1,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,247,correct,2,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,770,10000,2,0.6931471805599453,-0.916290731874155,0.2,-1.6094379124341003,-0.2231435513142097,-0.6,0.0,-0.6351243373717793,0.4804530139182014,0.8395887053184746,0.0,1.0,-0.0,-0.916290731874155,T10000_N2
Qwen3-32B/native_thinking/query_last/T10000_N30_seed1234,T10000_N30_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10073,30,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,1258,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,771,10000,30,0.6931471805599453,1.791759469228055,3.0,1.0986122886681098,2.4849066497880004,5.0,1.791759469228055,1.2419530243370103,0.4804530139182014,3.210401995568401,0.0,1.0,0.0,1.791759469228055,T10000_N30
Qwen3-32B/native_thinking/query_last/T10000_N30_seed1235,T10000_N30_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,30,3.0,native_thinking,1,query_last,0,1,0,0,ok,stop,30,29.0,1.0,0.0333333333333333,-1.0,1326,undercount,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,772,10000,30,0.6931471805599453,1.791759469228055,3.0,1.0986122886681098,2.4849066497880004,5.0,1.791759469228055,1.2419530243370103,0.4804530139182014,3.210401995568401,0.0,1.0,0.0,1.791759469228055,T10000_N30
Qwen3-32B/native_thinking/query_last/T10000_N30_seed1236,T10000_N30_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,30,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,818,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,773,10000,30,0.6931471805599453,1.791759469228055,3.0,1.0986122886681098,2.4849066497880004,5.0,1.791759469228055,1.2419530243370103,0.4804530139182014,3.210401995568401,0.0,1.0,0.0,1.791759469228055,T10000_N30
Qwen3-32B/native_thinking/query_last/T10000_N30_seed1237,T10000_N30_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,30,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,1084,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,774,10000,30,0.6931471805599453,1.791759469228055,3.0,1.0986122886681098,2.4849066497880004,5.0,1.791759469228055,1.2419530243370103,0.4804530139182014,3.210401995568401,0.0,1.0,0.0,1.791759469228055,T10000_N30
Qwen3-32B/native_thinking/query_last/T10000_N30_seed1238,T10000_N30_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,30,3.0,native_thinking,1,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,1085,correct,30,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,775,10000,30,0.6931471805599453,1.791759469228055,3.0,1.0986122886681098,2.4849066497880004,5.0,1.791759469228055,1.2419530243370103,0.4804530139182014,3.210401995568401,0.0,1.0,0.0,1.791759469228055,T10000_N30
Qwen3-32B/native_thinking/query_last/T10000_N3_seed1234,T10000_N3_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,3,0.3,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,248,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,776,10000,3,0.6931471805599453,-0.5108256237659907,0.3,-1.2039728043259361,0.18232155679395456,-0.4,0.0,-0.3540773408711719,0.4804530139182014,0.2609428178959135,0.0,1.0,-0.0,-0.5108256237659907,T10000_N3
Qwen3-32B/native_thinking/query_last/T10000_N3_seed1235,T10000_N3_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,3,0.3,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,400,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,777,10000,3,0.6931471805599453,-0.5108256237659907,0.3,-1.2039728043259361,0.18232155679395456,-0.4,0.0,-0.3540773408711719,0.4804530139182014,0.2609428178959135,0.0,1.0,-0.0,-0.5108256237659907,T10000_N3
Qwen3-32B/native_thinking/query_last/T10000_N3_seed1236,T10000_N3_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,3,0.3,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,317,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,778,10000,3,0.6931471805599453,-0.5108256237659907,0.3,-1.2039728043259361,0.18232155679395456,-0.4,0.0,-0.3540773408711719,0.4804530139182014,0.2609428178959135,0.0,1.0,-0.0,-0.5108256237659907,T10000_N3
Qwen3-32B/native_thinking/query_last/T10000_N3_seed1237,T10000_N3_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,3,0.3,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,242,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,779,10000,3,0.6931471805599453,-0.5108256237659907,0.3,-1.2039728043259361,0.18232155679395456,-0.4,0.0,-0.3540773408711719,0.4804530139182014,0.2609428178959135,0.0,1.0,-0.0,-0.5108256237659907,T10000_N3
Qwen3-32B/native_thinking/query_last/T10000_N3_seed1238,T10000_N3_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,3,0.3,native_thinking,1,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,230,correct,3,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,780,10000,3,0.6931471805599453,-0.5108256237659907,0.3,-1.2039728043259361,0.18232155679395456,-0.4,0.0,-0.3540773408711719,0.4804530139182014,0.2609428178959135,0.0,1.0,-0.0,-0.5108256237659907,T10000_N3
Qwen3-32B/native_thinking/query_last/T10000_N4_seed1234,T10000_N4_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10073,4,0.4,native_thinking,1,query_last,0,1,0,0,ok,stop,4,10.0,6.0,1.5,6.0,2953,overcount,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,781,10000,4,0.6931471805599453,-0.2231435513142097,0.4,-0.916290731874155,0.4700036292457356,-0.2,0.0,-0.15467132345357792,0.4804530139182014,0.04979304449311734,0.0,1.0,-0.0,-0.2231435513142097,T10000_N4
Qwen3-32B/native_thinking/query_last/T10000_N4_seed1235,T10000_N4_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,4,0.4,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,408,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,782,10000,4,0.6931471805599453,-0.2231435513142097,0.4,-0.916290731874155,0.4700036292457356,-0.2,0.0,-0.15467132345357792,0.4804530139182014,0.04979304449311734,0.0,1.0,-0.0,-0.2231435513142097,T10000_N4
Qwen3-32B/native_thinking/query_last/T10000_N4_seed1236,T10000_N4_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10073,4,0.4,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,331,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,783,10000,4,0.6931471805599453,-0.2231435513142097,0.4,-0.916290731874155,0.4700036292457356,-0.2,0.0,-0.15467132345357792,0.4804530139182014,0.04979304449311734,0.0,1.0,-0.0,-0.2231435513142097,T10000_N4
Qwen3-32B/native_thinking/query_last/T10000_N4_seed1237,T10000_N4_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,4,0.4,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,814,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,784,10000,4,0.6931471805599453,-0.2231435513142097,0.4,-0.916290731874155,0.4700036292457356,-0.2,0.0,-0.15467132345357792,0.4804530139182014,0.04979304449311734,0.0,1.0,-0.0,-0.2231435513142097,T10000_N4
Qwen3-32B/native_thinking/query_last/T10000_N4_seed1238,T10000_N4_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,4,0.4,native_thinking,1,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,326,correct,4,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,785,10000,4,0.6931471805599453,-0.2231435513142097,0.4,-0.916290731874155,0.4700036292457356,-0.2,0.0,-0.15467132345357792,0.4804530139182014,0.04979304449311734,0.0,1.0,-0.0,-0.2231435513142097,T10000_N4
Qwen3-32B/native_thinking/query_last/T10000_N5_seed1234,T10000_N5_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,5,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,293,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,786,10000,5,0.6931471805599453,0.0,0.5,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.4804530139182014,0.0,0.0,1.0,0.0,0.0,T10000_N5
Qwen3-32B/native_thinking/query_last/T10000_N5_seed1235,T10000_N5_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10073,5,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,334,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,787,10000,5,0.6931471805599453,0.0,0.5,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.4804530139182014,0.0,0.0,1.0,0.0,0.0,T10000_N5
Qwen3-32B/native_thinking/query_last/T10000_N5_seed1236,T10000_N5_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,5,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,269,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,788,10000,5,0.6931471805599453,0.0,0.5,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.4804530139182014,0.0,0.0,1.0,0.0,0.0,T10000_N5
Qwen3-32B/native_thinking/query_last/T10000_N5_seed1237,T10000_N5_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,5,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,395,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,789,10000,5,0.6931471805599453,0.0,0.5,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.4804530139182014,0.0,0.0,1.0,0.0,0.0,T10000_N5
Qwen3-32B/native_thinking/query_last/T10000_N5_seed1238,T10000_N5_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,5,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,305,correct,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,790,10000,5,0.6931471805599453,0.0,0.5,-0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.4804530139182014,0.0,0.0,1.0,0.0,0.0,T10000_N5
Qwen3-32B/native_thinking/query_last/T10000_N6_seed1234,T10000_N6_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,6,0.6,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,281,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,791,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-32B/native_thinking/query_last/T10000_N6_seed1235,T10000_N6_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,6,0.6,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,473,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,792,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-32B/native_thinking/query_last/T10000_N6_seed1236,T10000_N6_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10073,6,0.6,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,387,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,793,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-32B/native_thinking/query_last/T10000_N6_seed1237,T10000_N6_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,6,0.6,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,453,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,794,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-32B/native_thinking/query_last/T10000_N6_seed1238,T10000_N6_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,6,0.6,native_thinking,1,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,347,correct,6,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,795,10000,6,0.6931471805599453,0.1823215567939546,0.6,-0.5108256237659907,0.8754687373538999,0.2,0.1823215567939546,0.12637567304702957,0.4804530139182014,0.03324115007177121,0.0,1.0,0.0,0.1823215567939546,T10000_N6
Qwen3-32B/native_thinking/query_last/T10000_N8_seed1234,T10000_N8_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,8,0.8,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,323,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,796,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-32B/native_thinking/query_last/T10000_N8_seed1235,T10000_N8_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,8,0.8,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,638,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,797,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-32B/native_thinking/query_last/T10000_N8_seed1236,T10000_N8_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,8,0.8,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,266,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,798,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-32B/native_thinking/query_last/T10000_N8_seed1237,T10000_N8_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,8,0.8,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,497,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,799,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-32B/native_thinking/query_last/T10000_N8_seed1238,T10000_N8_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,10000,10000,10074,8,0.8,native_thinking,1,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,400,correct,8,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,800,10000,8,0.6931471805599453,0.47000362924573563,0.8,-0.2231435513142097,1.1631508098056809,0.6,0.47000362924573563,0.3257816904646235,0.4804530139182014,0.22090341150416293,0.0,1.0,0.0,0.47000362924573563,T10000_N8
Qwen3-32B/native_thinking/query_last/T2000_N10_seed1234,T2000_N10_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,10,5.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,319,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,801,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-32B/native_thinking/query_last/T2000_N10_seed1235,T2000_N10_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,10,5.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,583,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,802,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-32B/native_thinking/query_last/T2000_N10_seed1236,T2000_N10_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,10,5.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,258,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,803,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-32B/native_thinking/query_last/T2000_N10_seed1237,T2000_N10_seed1237,1237,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,10,5.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,433,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,804,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-32B/native_thinking/query_last/T2000_N10_seed1238,T2000_N10_seed1238,1238,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,10,5.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,427,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,805,2000,10,-0.916290731874155,0.6931471805599453,5.0,1.6094379124341003,-0.2231435513142097,1.0,0.6931471805599453,-0.6351243373717793,0.8395887053184746,0.4804530139182014,1.0,0.0,0.6931471805599453,0.0,T2000_N10
Qwen3-32B/native_thinking/query_last/T2000_N1_seed1234,T2000_N1_seed1234,1234,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,1,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,206,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,806,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-32B/native_thinking/query_last/T2000_N1_seed1235,T2000_N1_seed1235,1235,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,1,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,218,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,807,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
Qwen3-32B/native_thinking/query_last/T2000_N1_seed1236,T2000_N1_seed1236,1236,Qwen3-32B,Qwen/Qwen3-32B,2000,2000,2074,1,0.5,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,211,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-32B\main\requests.jsonl,808,2000,1,-0.916290731874155,-1.6094379124341003,0.5,-0.6931471805599453,-2.525728644308255,-0.8,0.0,1.474713042690254,0.8395887053184746,2.5902903939802346,1.0,0.0,-1.6094379124341003,-0.0,T2000_N1
