model_label,prompt_mode,query_order,target_passage_tokens,num_needles,observed,predicted,candidate,scheme
Qwen3-8B,enumeration,query_last,2000,30,0.0,-0.27619065890454153,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,1,0.0,-0.07698078757969877,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,2,0.0,-0.1345561279086541,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,3,0.0,-0.04532212107087525,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,4,0.0,-0.03776292541728561,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,5,-0.1762747174039086,-0.008444514393941024,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,6,-0.1762747174039086,0.003104485641141446,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,8,0.0,0.030974956914051256,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,10,-0.1762747174039086,0.04563591038113866,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,20,0.0,0.061542482328746206,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,5000,30,0.0,0.20956758562220656,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,1,0.0,0.17791778776390596,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,2,0.0,0.20202177958241935,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,3,-0.1762747174039086,0.2243897058242444,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,4,-0.1762747174039086,0.26333138380178445,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,5,0.0,0.20933647694315752,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,6,-0.1762747174039086,0.31328206972352496,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,8,0.0,0.287558801994691,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,10,0.0,0.37088293995600674,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,20,0.0,0.3352675321313336,model_specific_log,blocked_cell
Qwen3-8B,enumeration,query_last,10000,30,0.0,0.4232823004283507,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,1,0.0,-0.45298684220144053,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,2,0.0,-0.4870844592279747,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,3,0.0,-0.366546230524055,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,4,0.0,-0.3068304569315666,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,5,0.0,-0.37975722517941296,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,6,0.0,-0.34243184452190684,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,8,0.0,-0.31840727342328606,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,10,0.0,-0.3127329298880914,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,20,0.0,-0.11465481871805525,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,2000,30,0.0,-0.244392943219794,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,1,0.0,-0.04769194173180606,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,2,0.0,-0.07962698287050282,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,3,0.0,-0.013524405386127685,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,4,0.0,0.006065215014115246,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,5,0.1762747174039086,0.014359159839324514,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,6,0.0,0.03239333148903415,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,8,0.0,0.08590410195220252,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,10,0.0,0.07743362606588622,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,20,0.0,0.10537062276014705,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,5000,30,0.0,0.2323712598554721,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,1,0.0,0.20971550344865353,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,2,0.0,0.24584992001382017,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,3,0.0,0.2471933800575099,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,4,0.0,0.29262022964967715,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,5,0.0,0.26426562198130876,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,6,0.0,0.3450797854082725,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,8,0.0,0.33138694242609185,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,10,0.0,0.39368661418927225,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,20,0.0,0.36455637797922635,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_first,10000,30,-0.1762747174039086,0.47821144546650196,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,1,0.0,-0.4527234253346471,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,2,0.0,-0.479305504155667,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,3,0.0,-0.3665462305240538,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,4,0.0,-0.3139229380325596,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,5,0.0,-0.3794252452897632,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,6,0.0,-0.34216842765511335,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,8,0.0,-0.3106283183509783,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,10,0.0,-0.31273292988809026,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,20,0.0,-0.12174729981904828,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,2000,30,0.0,-0.2440609633301442,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,1,0.0,-0.047691941731804854,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,2,0.0,-0.08671946397149584,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,3,0.0,-0.013192425496477936,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,4,0.0,0.006328631880908739,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,5,0.0,0.02213811491163224,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,6,0.0,0.03239333148903536,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,8,0.0,0.07881162085120952,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,10,0.0,0.07776560595553597,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,20,0.0,0.10563403962694055,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,5000,30,0.0,0.24015021492777983,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,1,0.0,0.2100474833383033,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,2,0.0,0.2461133368806137,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,3,0.0,0.25497233512981765,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,4,0.0,0.2926202296496784,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,5,0.0,0.2571731408803158,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,6,0.0,0.3454117652979223,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,8,0.0,0.3316503592928854,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,10,0.0,0.40146556926157995,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,20,0.0,0.3645563779792275,model_specific_log,blocked_cell
Qwen3-8B,native_thinking,query_last,10000,30,0.0,0.47111896436550893,model_specific_log,blocked_cell
Qwen3-1.7B,direct,query_first,2000,1,-0.3525494348078172,-1.2323810038984067,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,2,-0.5288241522117259,-1.591185294615541,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,3,-0.8286911042860841,-1.8010723497829164,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,4,-1.172671416927653,-1.9499895853326747,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,5,-1.170157272742533,-2.0654987670806535,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,6,-1.6923582452082502,-2.1598766405000505,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,8,-2.1982862518088186,-2.3087938760498092,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,10,-2.650006957791285,-2.4243030577977875,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,20,-3.3247998160319328,-2.783107348514922,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,2000,30,-3.8705641614314814,-2.992994403682297,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,1,-0.5288241522117259,-1.2345432847696747,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,2,-0.7537289074754328,-1.4621840501698713,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,3,-1.1812405390939014,-1.5953453615644482,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,4,-1.7218293407963317,-1.6898248155700677,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,5,-2.0398793916458273,-1.763108773494054,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,6,-1.955618459760507,-1.8229861269646448,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,8,-2.274609652755955,-1.9174655809702643,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,10,-2.4505114297787918,-1.9907495388942504,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,20,-3.373890088803459,-2.2183903042944473,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,5000,30,-3.7782577934502584,-2.351551615689024,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,1,-0.7050988696156344,-1.236178987104492,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,2,-0.5774541900715241,-1.3645983759228453,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,3,-0.9036533010967354,-1.4397189027471116,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,4,-1.1351812361064508,-1.4930177647411984,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,5,-1.3874630047636518,-1.5343595739300906,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,6,-1.9378554229759026,-1.568138291565465,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,8,-1.203259578760808,-1.6214371535595518,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,10,-2.3625049454731357,-1.6627789627484435,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,20,-3.1368364865821667,-1.791198351566797,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_first,10000,30,-3.73649141744704,-1.8663188783910634,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,1,0.0,0.8777479477107037,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,2,0.1762747174039086,0.5189436569935696,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,3,0.0,0.30905660182619415,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,4,0.1762747174039086,0.16013936627643552,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,5,-0.3525494348078172,0.044630184528457226,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,6,-0.06382233977205516,-0.04974768889093996,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,8,-0.7273785836928267,-0.1986649244406986,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,10,-1.5024295265806253,-0.3141741061886769,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,20,-1.598041799127513,-0.672978396905811,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,2000,30,-2.99212108075911,-0.8828654520731865,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,1,0.0,0.8755856668394358,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,2,0.3525494348078172,0.6479449014392393,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,3,0.0,0.5147835900446623,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,4,1.0271801227407082,0.4203041360390428,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,5,0.28621295085064197,0.3470201781150566,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,6,-0.28615636016341417,0.28714282464446583,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,8,0.39923353024737585,0.1926633706388463,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,10,0.3039759876352467,0.11937941271486005,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,20,-0.7226032099386865,-0.10826135268533647,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,5000,30,-0.29326318816824015,-0.24142266407991347,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,1,0.0,0.8739499645046186,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,2,0.3525494348078172,0.7455305756862654,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,3,0.8175512472474878,0.670410048861999,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,4,0.9967119410579649,0.617111186867912,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,5,1.3937259002395421,0.5757693776790201,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,6,1.8768242024017798,0.5419906600436457,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,8,2.4771372141996544,0.4886917980495588,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,10,1.612211970181987,0.44734998886066685,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,20,1.16985659510887,0.3189306000423136,model_specific_log_interaction,seed
Qwen3-1.7B,direct,query_last,10000,30,3.490867083036079,0.24381007321804718,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,1,0.0,4.4461072955187175,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,2,3.2410284449839453,4.0873030048015835,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,3,4.576283789948654,3.8774159496342078,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,4,5.708351520998195,3.7284987140844494,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,5,3.06456374348737,3.645905530745938,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,6,4.253967833037173,3.5186116589170737,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,8,4.844323816890648,3.369694423367316,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,10,4.629343295801086,3.2213468482671335,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,20,5.547782961774317,2.895380950902203,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,2000,30,5.679343435127821,2.6854938957348273,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,1,0.36368929184641335,4.44394501464745,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,2,3.0647537275800367,4.216304249247253,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,3,3.3095593603345677,4.083142937852676,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,4,5.827310243305237,3.988663483847057,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,5,6.524708980698314,3.9153795259230706,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,6,3.0012446690589707,3.85550217245248,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,8,5.468018660448239,3.7610227184468608,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,10,5.199655374309116,3.687738760522874,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,20,3.8691831340471996,3.416477122009674,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,5000,30,-0.7818170965900263,3.3269366837281007,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,1,0.0,4.4423093123126325,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,2,3.504923785783531,4.374030183463492,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,3,2.4391094923610828,4.238769396670013,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,4,6.406705922191587,4.185470534675926,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,5,5.403891200367837,4.144128725487034,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,6,5.214925170815642,4.110350007851659,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,8,5.228073479745221,4.057051145857573,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,10,4.111407471677583,3.9804225618648945,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,20,4.1121400474734076,3.887289947850327,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_first,10000,30,1.5585418254431143,3.8121694210260615,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,1,0.0,1.975217816744595,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,2,1.1380741735138264,1.6164135260274608,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,3,0.0,1.4065264708600853,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,4,1.7232025384149494,1.2576092353103268,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,5,1.3668009984968523,1.1421000535623484,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,6,2.565165194379757,1.0477221801429513,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,8,1.6756010819589697,0.8988049445931928,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,10,3.3619642036744124,0.6011833741788274,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,20,-1.1898662519473775,0.42449147212808025,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,2000,30,-2.329674885704187,0.2883591447581031,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,1,0.0,1.973055535873327,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,2,1.4225927168922832,1.6993825455394385,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,3,1.0236555560826326,1.5648841676149865,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,4,2.583780706078494,1.469456049809133,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,5,2.3905338352181595,1.444490047148948,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,6,2.1503042183652648,1.3846126936783572,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,8,1.63248796402182,1.2901332396727376,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,10,2.3051545949878736,1.2168492817487515,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,20,0.003943086567840481,1.0015826109464228,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,5000,30,-1.2562072771124908,0.8010848816894851,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,1,0.0,1.9714198335385098,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,2,0.764152653504012,1.843000444720157,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,3,-0.1762747174039086,1.7678799178958902,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,4,4.741692594561639,1.5135841140815416,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,5,2.764820681482886,1.6732392467129114,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,6,3.5153522619958393,1.639460529077537,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,8,3.4120184173335146,1.5187455223550337,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,10,4.023046009284996,1.5448198578945582,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,20,4.179098565572732,1.4164004690762049,model_specific_log_interaction,seed
Qwen3-1.7B,enumeration,query_last,10000,30,-0.5316497091763369,1.3412799422519384,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,1,0.0,0.059249225254856805,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,2,0.0,-0.29955506546227734,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,3,0.0,-0.5094421206296527,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,4,-0.1762747174039086,-0.6583593561794114,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,5,-0.1762747174039086,-0.7738685379273897,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,6,0.0,-0.8682464113467869,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,8,-0.7537289074754328,-1.0171636468965457,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,10,-0.8286911042860841,-1.1326728286445238,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,20,-1.6113229055847178,-1.491477119361658,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,2000,30,-2.226913498065846,-1.7013641745290335,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,1,0.0,0.05708694438358897,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,2,0.0,-0.1705538210166076,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,3,0.0,-0.30371513241118453,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,4,0.0,-0.39819458641680405,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,5,0.0,-0.47147854434079034,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,6,-0.1762747174039086,-0.531355897811381,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,8,-0.7162387266542306,-0.6258353518170006,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,10,-1.0049658216899926,-0.6991193097409869,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,20,-1.490301405786616,-0.9267600751411834,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,5000,30,-2.4679141822932786,-1.0599213865357604,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,1,0.0,0.055451242048771665,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,2,0.0,-0.07296814676958159,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,3,0.0,-0.14808867359384797,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,4,0.0,-0.20138753558793487,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,5,-0.1762747174039086,-0.24272934477682676,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,6,-0.1762747174039086,-0.27650806241220127,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,8,-0.1762747174039086,-0.3298069244062881,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,10,-0.1762747174039086,-0.3711487335951801,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,20,-1.6335372066354332,-0.49956812241353327,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_first,10000,30,-2.2166533670160726,-0.5746886492377997,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,1,0.22034339675488576,0.023169231466388454,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,2,0.0,-0.33787732767264084,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,3,0.0,-0.5477643828400163,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,4,-0.3525494348078172,-0.6966816183897748,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,5,-0.1762747174039086,-0.812190800137753,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,6,-0.5288241522117259,-0.9065686735571503,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,8,-1.2298705769536995,-1.055485909106909,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,10,-0.6524163868821754,-1.1709950908548872,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,20,-2.0874557527237356,-1.5297993815720212,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,2000,30,-2.6404674348777077,-1.7396864367393967,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,1,0.3525494348078172,0.0187646821732255,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,2,0.0,-0.20887608322697107,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,3,-0.22034339675488576,-0.34427976882616135,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,4,0.0,-0.4365168486271675,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,5,0.0,-0.5098008065511538,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,6,-0.6412765298435793,-0.5696781600217445,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,8,-0.3525494348078172,-0.6641576140273641,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,10,-1.2851237945595064,-0.7374415719513504,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,20,-0.9042215028616157,-0.9650823373515468,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,5000,30,-2.019872679318964,-1.098243648746124,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,10000,1,0.3525494348078172,0.01712897983840821,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,10000,2,0.1762747174039086,-0.11129040897994506,model_specific_log_interaction,seed
Qwen3-1.7B,native_thinking,query_last,10000,3,0.0,-0.18641093580421145,model_specific_log_interaction,seed
