request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line
OLMo-Hybrid-7B/enumeration/query_first/T5000_N30_seed1237,T5000_N30_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4903,5036,30,6.0,enumeration,0,query_first,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,234,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,424
OLMo-Hybrid-7B/enumeration/query_first/T5000_N30_seed1238,T5000_N30_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4905,5038,30,6.0,enumeration,0,query_first,0,0,1,1,parse_fail,length,30,,,,,1536,truncation,0,20,113,163,,0.6,1.0,0.7499999999999999,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,425
OLMo-Hybrid-7B/enumeration/query_first/T5000_N3_seed1234,T5000_N3_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4979,5112,3,0.6,enumeration,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,52,correct,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,426
OLMo-Hybrid-7B/enumeration/query_first/T5000_N3_seed1235,T5000_N3_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4982,5114,3,0.6,enumeration,0,query_first,0,1,0,0,ok,stop,3,159.0,156.0,52.0,156.0,39,overcount,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,427
OLMo-Hybrid-7B/enumeration/query_first/T5000_N3_seed1236,T5000_N3_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4965,5098,3,0.6,enumeration,0,query_first,0,1,0,0,ok,stop,3,231.0,228.0,76.0,228.0,28,overcount,0,0,0,3,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,428
OLMo-Hybrid-7B/enumeration/query_first/T5000_N3_seed1237,T5000_N3_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4985,5118,3,0.6,enumeration,0,query_first,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,67,correct,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,429
OLMo-Hybrid-7B/enumeration/query_first/T5000_N3_seed1238,T5000_N3_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4987,5120,3,0.6,enumeration,0,query_first,0,1,0,0,ok,stop,3,220.0,217.0,72.33333333333333,217.0,63,overcount,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,430
OLMo-Hybrid-7B/enumeration/query_first/T5000_N4_seed1234,T5000_N4_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4976,5109,4,0.8,enumeration,0,query_first,0,1,0,0,ok,stop,4,271.0,267.0,66.75,267.0,36,overcount,0,0,0,4,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,431
OLMo-Hybrid-7B/enumeration/query_first/T5000_N4_seed1235,T5000_N4_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4979,5112,4,0.8,enumeration,0,query_first,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,83,correct,4,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,432
OLMo-Hybrid-7B/enumeration/query_first/T5000_N4_seed1236,T5000_N4_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4962,5095,4,0.8,enumeration,0,query_first,0,1,0,0,ok,stop,4,372.0,368.0,92.0,368.0,39,overcount,0,0,0,4,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,433
OLMo-Hybrid-7B/enumeration/query_first/T5000_N4_seed1237,T5000_N4_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4982,5115,4,0.8,enumeration,0,query_first,0,1,0,0,ok,stop,4,290.0,286.0,71.5,286.0,37,overcount,0,0,0,4,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,434
OLMo-Hybrid-7B/enumeration/query_first/T5000_N4_seed1238,T5000_N4_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4984,5117,4,0.8,enumeration,0,query_first,0,1,0,0,ok,stop,4,366.0,362.0,90.5,362.0,36,overcount,0,0,0,4,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,435
OLMo-Hybrid-7B/enumeration/query_first/T5000_N5_seed1234,T5000_N5_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4975,5108,5,1.0,enumeration,0,query_first,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,109,correct,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,436
OLMo-Hybrid-7B/enumeration/query_first/T5000_N5_seed1235,T5000_N5_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4976,5109,5,1.0,enumeration,0,query_first,0,0,1,0,parse_fail,stop,5,,,,,60,parse_failure,5,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,437
OLMo-Hybrid-7B/enumeration/query_first/T5000_N5_seed1236,T5000_N5_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4959,5092,5,1.0,enumeration,0,query_first,0,1,0,0,ok,stop,5,382.0,377.0,75.4,377.0,75,overcount,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,438
OLMo-Hybrid-7B/enumeration/query_first/T5000_N5_seed1237,T5000_N5_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4979,5112,5,1.0,enumeration,0,query_first,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,105,correct,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,439
OLMo-Hybrid-7B/enumeration/query_first/T5000_N5_seed1238,T5000_N5_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4981,5114,5,1.0,enumeration,0,query_first,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,91,correct,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,440
OLMo-Hybrid-7B/enumeration/query_first/T5000_N6_seed1234,T5000_N6_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4972,5105,6,1.2,enumeration,0,query_first,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,128,correct,6,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,441
OLMo-Hybrid-7B/enumeration/query_first/T5000_N6_seed1235,T5000_N6_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4973,5106,6,1.2,enumeration,0,query_first,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,125,correct,6,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,442
OLMo-Hybrid-7B/enumeration/query_first/T5000_N6_seed1236,T5000_N6_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4955,5088,6,1.2,enumeration,0,query_first,0,1,0,0,ok,stop,6,477.0,471.0,78.5,471.0,96,overcount,6,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,443
OLMo-Hybrid-7B/enumeration/query_first/T5000_N6_seed1237,T5000_N6_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4976,5109,6,1.2,enumeration,0,query_first,0,1,0,0,ok,stop,6,377.0,371.0,61.833333333333336,371.0,50,overcount,0,0,0,6,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,444
OLMo-Hybrid-7B/enumeration/query_first/T5000_N6_seed1238,T5000_N6_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4978,5111,6,1.2,enumeration,0,query_first,0,1,0,0,ok,stop,6,410.0,404.0,67.33333333333333,404.0,51,overcount,0,0,0,6,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,445
OLMo-Hybrid-7B/enumeration/query_first/T5000_N8_seed1234,T5000_N8_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4966,5099,8,1.6,enumeration,0,query_first,0,1,0,0,ok,stop,8,7.0,1.0,0.125,-1.0,68,undercount,0,0,0,8,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,446
OLMo-Hybrid-7B/enumeration/query_first/T5000_N8_seed1235,T5000_N8_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4965,5098,8,1.6,enumeration,0,query_first,0,1,0,0,ok,stop,8,482.0,474.0,59.25,474.0,70,overcount,0,0,0,8,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,447
OLMo-Hybrid-7B/enumeration/query_first/T5000_N8_seed1236,T5000_N8_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4950,5083,8,1.6,enumeration,0,query_first,0,1,0,0,ok,stop,8,7.0,1.0,0.125,-1.0,137,undercount,8,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,448
OLMo-Hybrid-7B/enumeration/query_first/T5000_N8_seed1237,T5000_N8_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4970,5103,8,1.6,enumeration,0,query_first,0,1,0,0,ok,stop,8,503.0,495.0,61.875,495.0,65,overcount,0,0,0,8,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,449
OLMo-Hybrid-7B/enumeration/query_first/T5000_N8_seed1238,T5000_N8_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,5000,4972,5104,8,1.6,enumeration,0,query_first,0,1,0,0,ok,stop,8,6.0,2.0,0.25,-2.0,145,undercount,8,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,450
OLMo-Hybrid-7B/enumeration/query_last/T10000_N10_seed1234,T10000_N10_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9946,10079,10,1.0,enumeration,0,query_last,0,1,0,0,ok,stop,10,12.0,2.0,0.2,2.0,43,overcount,10,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,451
OLMo-Hybrid-7B/enumeration/query_last/T10000_N10_seed1235,T10000_N10_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9948,10081,10,1.0,enumeration,0,query_last,0,1,0,0,ok,stop,10,103.0,93.0,9.3,93.0,104,overcount,0,0,3,13,False,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,452
OLMo-Hybrid-7B/enumeration/query_last/T10000_N10_seed1236,T10000_N10_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9916,10049,10,1.0,enumeration,0,query_last,0,1,0,0,ok,stop,10,483.0,473.0,47.3,473.0,50,overcount,10,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,453
OLMo-Hybrid-7B/enumeration/query_last/T10000_N10_seed1237,T10000_N10_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9955,10088,10,1.0,enumeration,0,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,66,correct,10,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,454
OLMo-Hybrid-7B/enumeration/query_last/T10000_N10_seed1238,T10000_N10_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9960,10093,10,1.0,enumeration,0,query_last,0,1,0,0,ok,stop,10,524.0,514.0,51.4,514.0,55,overcount,3,0,0,7,False,1.0,0.7,0.8235294117647058,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,455
OLMo-Hybrid-7B/enumeration/query_last/T10000_N1_seed1234,T10000_N1_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9972,10105,1,0.1,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,12,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,456
OLMo-Hybrid-7B/enumeration/query_last/T10000_N1_seed1235,T10000_N1_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9974,10106,1,0.1,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,14,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,457
OLMo-Hybrid-7B/enumeration/query_last/T10000_N1_seed1236,T10000_N1_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9943,10076,1,0.1,enumeration,0,query_last,0,1,0,0,ok,stop,1,0.0,1.0,1.0,-1.0,35,undercount,1,0,0,0,True,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,458
OLMo-Hybrid-7B/enumeration/query_last/T10000_N1_seed1237,T10000_N1_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9983,10116,1,0.1,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,14,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,459
OLMo-Hybrid-7B/enumeration/query_last/T10000_N1_seed1238,T10000_N1_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9987,10120,1,0.1,enumeration,0,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,12,correct,0,0,0,1,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,460
OLMo-Hybrid-7B/enumeration/query_last/T10000_N20_seed1234,T10000_N20_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9918,10051,20,2.0,enumeration,0,query_last,0,1,0,0,ok,stop,20,1022.0,1002.0,50.1,1002.0,130,overcount,4,0,0,16,False,1.0,0.8,0.888888888888889,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,461
OLMo-Hybrid-7B/enumeration/query_last/T10000_N20_seed1235,T10000_N20_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9918,10051,20,2.0,enumeration,0,query_last,0,0,1,1,parse_fail,length,20,,,,,1536,truncation,3,4,189,210,,0.8095238095238095,0.85,0.8292682926829269,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,462
OLMo-Hybrid-7B/enumeration/query_last/T10000_N20_seed1236,T10000_N20_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9887,10020,20,2.0,enumeration,0,query_last,0,1,0,0,ok,stop,20,1002.0,982.0,49.1,982.0,123,overcount,5,0,0,15,False,1.0,0.75,0.8571428571428571,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,463
OLMo-Hybrid-7B/enumeration/query_last/T10000_N20_seed1237,T10000_N20_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9926,10059,20,2.0,enumeration,0,query_last,0,1,0,0,ok,stop,20,15.0,5.0,0.25,-5.0,300,undercount,20,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,464
OLMo-Hybrid-7B/enumeration/query_last/T10000_N20_seed1238,T10000_N20_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9929,10062,20,2.0,enumeration,0,query_last,0,1,0,0,ok,stop,20,18.0,2.0,0.1,-2.0,145,undercount,2,0,0,18,True,1.0,0.9,0.9473684210526316,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,465
OLMo-Hybrid-7B/enumeration/query_last/T10000_N2_seed1234,T10000_N2_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9969,10102,2,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,19,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,466
OLMo-Hybrid-7B/enumeration/query_last/T10000_N2_seed1235,T10000_N2_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9972,10105,2,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,19,correct,2,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,467
OLMo-Hybrid-7B/enumeration/query_last/T10000_N2_seed1236,T10000_N2_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9940,10072,2,0.2,enumeration,0,query_last,0,1,0,0,ok,stop,2,0.0,2.0,1.0,-2.0,74,undercount,2,0,0,0,True,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,468
OLMo-Hybrid-7B/enumeration/query_last/T10000_N2_seed1237,T10000_N2_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9980,10113,2,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,25,correct,2,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,469
OLMo-Hybrid-7B/enumeration/query_last/T10000_N2_seed1238,T10000_N2_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9984,10117,2,0.2,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,29,correct,2,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,470
OLMo-Hybrid-7B/enumeration/query_last/T10000_N30_seed1234,T10000_N30_seed1234,1234,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9887,10019,30,3.0,enumeration,0,query_last,0,1,0,0,ok,stop,30,28.0,2.0,0.06666666666666667,-2.0,239,undercount,4,0,0,26,False,1.0,0.8666666666666667,0.9285714285714286,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,471
OLMo-Hybrid-7B/enumeration/query_last/T10000_N30_seed1235,T10000_N30_seed1235,1235,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9890,10023,30,3.0,enumeration,0,query_last,0,0,1,1,parse_fail,length,30,,,,,1536,truncation,0,3,169,202,,0.9090909090909091,1.0,0.9523809523809523,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,472
OLMo-Hybrid-7B/enumeration/query_last/T10000_N30_seed1236,T10000_N30_seed1236,1236,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9858,9991,30,3.0,enumeration,0,query_last,0,1,0,0,ok,stop,30,1218.0,1188.0,39.6,1188.0,158,overcount,10,0,0,20,False,1.0,0.6666666666666666,0.8,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,473
OLMo-Hybrid-7B/enumeration/query_last/T10000_N30_seed1237,T10000_N30_seed1237,1237,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9895,10028,30,3.0,enumeration,0,query_last,0,1,0,0,ok,stop,30,1008.0,978.0,32.6,978.0,161,overcount,10,0,0,20,False,1.0,0.6666666666666666,0.8,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,474
OLMo-Hybrid-7B/enumeration/query_last/T10000_N30_seed1238,T10000_N30_seed1238,1238,OLMo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,10000,9899,10032,30,3.0,enumeration,0,query_last,0,1,0,0,ok,stop,30,24.0,6.0,0.2,-6.0,188,undercount,6,0,0,24,True,1.0,0.8,0.888888888888889,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\OLMo-Hybrid-7B\main\requests.jsonl,475
