model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,grammar_class,association,surface_order,marker_kind,allowed_estimands,city,city_left_spill_chars,city_output_token_end,city_output_token_start,city_right_spill_chars,city_text,city_token_ids,city_token_text,commit_output_token,commit_token_id,commit_token_text,event_source,evidence_kind,exact_count,exclusion_reasons,format_shell_control_eligible,gold_count,invariant_marker_surface_control_eligible,item_left_spill_chars,item_left_trimmed_chars,item_output_token_end,item_output_token_start,item_right_spill_chars,item_right_trimmed_chars,item_text,marker_control_eligible,marker_semantics,occurrence,parsed_count,primary_full_chain_event,progress_commit_eligible,progress_commit_site_resolved,rank,rank_basis,rank_format_shell_token_count,rank_format_shell_token_ids,rank_format_shell_token_indices,rank_format_shell_token_text,rank_left_spill_chars,rank_left_trimmed_chars,rank_left_trimmed_punctuation_chars,rank_output_token_end,rank_output_token_start,rank_right_spill_chars,rank_right_trimmed_chars,rank_right_trimmed_punctuation_chars,rank_surface_output_token_end,rank_surface_output_token_start,rank_surface_text,rank_surface_token_ids,rank_surface_token_text,rank_text,rank_token_ids,rank_token_text,retrieval_eligible,retrieve_query_output_token,retrieve_query_token_id,retrieve_query_token_text,source_record_token_end,source_record_token_start,source_record_token_text
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Reykjavik,1,151,150,0,Reykjavik,[204166], Reykjavik,155,9603,.*,rank_supported,labeled_rank,False,,True,7,False,0,0,156,145,0,0,"*Found 1: Reykjavik, 58.*",True,explicit_ordinal_or_count,1,6,False,True,True,1,observed_rank_evidence,1,[236787],[149],:,0,0,0,149,146,0,0,1,150,146,Found 1:,"[11099, 236743, 236770, 236787]",Found 1:,Found 1,"[11099, 236743, 236770]",Found 1,True,149,236787,:,1095,1062," Excerpt:
In the 2024 city score audit, Reykjavik received a score of 58.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Sao Paulo,1,215,213,0,Sao Paulo,"[71561, 29150]", Sao Paulo,219,9603,.*,rank_supported,labeled_rank,False,,True,7,False,0,0,220,208,0,0,"*Found 2: Sao Paulo, 88.*",True,explicit_ordinal_or_count,2,6,False,True,True,2,observed_rank_evidence,1,[236787],[212],:,0,0,0,212,209,0,0,1,213,209,Found 2:,"[11099, 236743, 236778, 236787]",Found 2:,Found 2,"[11099, 236743, 236778]",Found 2,True,212,236787,:,1684,1650," Excerpt:
In the 2024 city score audit, Sao Paulo received a score of 88.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Kyoto,1,276,275,0,Kyoto,[66583], Kyoto,280,9603,.*,rank_supported,labeled_rank,False,,True,7,False,0,0,281,270,0,0,"*Found 3: Kyoto, 84.*",True,explicit_ordinal_or_count,3,6,False,True,True,3,observed_rank_evidence,1,[236787],[274],:,0,0,0,274,271,0,0,1,275,271,Found 3:,"[11099, 236743, 236800, 236787]",Found 3:,Found 3,"[11099, 236743, 236800]",Found 3,True,274,236787,:,2177,2144," Excerpt:
In the 2024 city score audit, Kyoto received a score of 84.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Buenos Aires,1,345,343,0,Buenos Aires,"[44135, 48111]", Buenos Aires,349,9603,.*,rank_supported,labeled_rank,False,,True,7,False,0,0,350,338,0,0,"*Found 4: Buenos Aires, 56.*",True,explicit_ordinal_or_count,4,6,False,True,True,4,observed_rank_evidence,1,[236787],[342],:,0,0,0,342,339,0,0,1,343,339,Found 4:,"[11099, 236743, 236812, 236787]",Found 4:,Found 4,"[11099, 236743, 236812]",Found 4,True,342,236787,:,2719,2685," Excerpt:
In the 2024 city score audit, Buenos Aires received a score of 56.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Bengaluru,1,410,409,0,Bengaluru,[111443], Bengaluru,414,9603,.*,rank_supported,labeled_rank,False,,True,7,False,0,0,415,404,0,0,"*Found 5: Bengaluru, 59.*",True,explicit_ordinal_or_count,5,6,False,True,True,5,observed_rank_evidence,1,[236787],[408],:,0,0,0,408,405,0,0,1,409,405,Found 5:,"[11099, 236743, 236810, 236787]",Found 5:,Found 5,"[11099, 236743, 236810]",Found 5,True,408,236787,:,3364,3331," Excerpt:
In the 2024 city score audit, Bengaluru received a score of 59.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Mumbai,1,471,470,0,Mumbai,[30821], Mumbai,475,9603,.*,rank_supported,labeled_rank,False,,True,7,False,0,0,476,465,0,0,"*Found 6: Mumbai, 64.*",True,explicit_ordinal_or_count,6,6,False,True,True,6,observed_rank_evidence,1,[236787],[469],:,0,0,0,469,466,0,0,1,470,466,Found 6:,"[11099, 236743, 236825, 236787]",Found 6:,Found 6,"[11099, 236743, 236825]",Found 6,True,469,236787,:,3843,3810," Excerpt:
In the 2024 city score audit, Mumbai received a score of 64.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Reykjavik,1,151,150,0,Reykjavik,[204166], Reykjavik,155,9603,.*,rank_supported,labeled_rank,False,,True,8,False,0,0,156,145,0,0,"*Found 1: Reykjavik, 58.*",True,explicit_ordinal_or_count,1,6,False,True,True,1,observed_rank_evidence,1,[236787],[149],:,0,0,0,149,146,0,0,1,150,146,Found 1:,"[11099, 236743, 236770, 236787]",Found 1:,Found 1,"[11099, 236743, 236770]",Found 1,True,149,236787,:,1095,1062," Excerpt:
In the 2024 city score audit, Reykjavik received a score of 58.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Sao Paulo,1,215,213,0,Sao Paulo,"[71561, 29150]", Sao Paulo,219,9603,.*,rank_supported,labeled_rank,False,,True,8,False,0,0,220,208,0,0,"*Found 2: Sao Paulo, 88.*",True,explicit_ordinal_or_count,2,6,False,True,True,2,observed_rank_evidence,1,[236787],[212],:,0,0,0,212,209,0,0,1,213,209,Found 2:,"[11099, 236743, 236778, 236787]",Found 2:,Found 2,"[11099, 236743, 236778]",Found 2,True,212,236787,:,1684,1650," Excerpt:
In the 2024 city score audit, Sao Paulo received a score of 88.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Kyoto,1,276,275,0,Kyoto,[66583], Kyoto,280,9603,.*,rank_supported,labeled_rank,False,,True,8,False,0,0,281,270,0,0,"*Found 3: Kyoto, 84.*",True,explicit_ordinal_or_count,3,6,False,True,True,3,observed_rank_evidence,1,[236787],[274],:,0,0,0,274,271,0,0,1,275,271,Found 3:,"[11099, 236743, 236800, 236787]",Found 3:,Found 3,"[11099, 236743, 236800]",Found 3,True,274,236787,:,2177,2144," Excerpt:
In the 2024 city score audit, Kyoto received a score of 84.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Buenos Aires,1,345,343,0,Buenos Aires,"[44135, 48111]", Buenos Aires,349,9603,.*,rank_supported,labeled_rank,False,,True,8,False,0,0,350,338,0,0,"*Found 4: Buenos Aires, 56.*",True,explicit_ordinal_or_count,4,6,False,True,True,4,observed_rank_evidence,1,[236787],[342],:,0,0,0,342,339,0,0,1,343,339,Found 4:,"[11099, 236743, 236812, 236787]",Found 4:,Found 4,"[11099, 236743, 236812]",Found 4,True,342,236787,:,2719,2685," Excerpt:
In the 2024 city score audit, Buenos Aires received a score of 56.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Bengaluru,1,412,411,0,Bengaluru,[111443], Bengaluru,416,9603,.*,rank_supported,labeled_rank,False,,True,8,False,0,0,417,406,0,0,"*Found 5: Bengaluru, 59.*",True,explicit_ordinal_or_count,5,6,False,True,True,5,observed_rank_evidence,1,[236787],[410],:,0,0,0,410,407,0,0,1,411,407,Found 5:,"[11099, 236743, 236810, 236787]",Found 5:,Found 5,"[11099, 236743, 236810]",Found 5,True,410,236787,:,3364,3331," Excerpt:
In the 2024 city score audit, Bengaluru received a score of 59.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Mumbai,1,479,478,0,Mumbai,[30821], Mumbai,483,9603,.*,rank_supported,labeled_rank,False,,True,8,False,0,0,484,473,0,0,"*Found 6: Mumbai, 64.*",True,explicit_ordinal_or_count,6,6,False,True,True,6,observed_rank_evidence,1,[236787],[477],:,0,0,0,477,474,0,0,1,478,474,Found 6:,"[11099, 236743, 236825, 236787]",Found 6:,Found 6,"[11099, 236743, 236825]",Found 6,True,477,236787,:,3843,3810," Excerpt:
In the 2024 city score audit, Mumbai received a score of 64.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Reykjavik,1,152,151,0,Reykjavik,[204166], Reykjavik,156,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,157,145,0,0,"-> **Record 1:** Reykjavik, 58.",True,explicit_ordinal_or_count,1,8,False,True,True,1,observed_rank_evidence,1,[53121],[150],:**,0,0,0,150,147,0,0,1,151,147,Record 1:,"[14154, 236743, 236770, 53121]",Record 1:**,Record 1,"[14154, 236743, 236770]",Record 1,True,150,53121,:**,1095,1062," Excerpt:
In the 2024 city score audit, Reykjavik received a score of 58.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Sao Paulo,1,216,214,0,Sao Paulo,"[71561, 29150]", Sao Paulo,220,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,221,208,0,0,"-> **Record 2:** Sao Paulo, 88.",True,explicit_ordinal_or_count,2,8,False,True,True,2,observed_rank_evidence,1,[53121],[213],:**,0,0,0,213,210,0,0,1,214,210,Record 2:,"[14154, 236743, 236778, 53121]",Record 2:**,Record 2,"[14154, 236743, 236778]",Record 2,True,213,53121,:**,1684,1650," Excerpt:
In the 2024 city score audit, Sao Paulo received a score of 88.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Kyoto,1,278,277,0,Kyoto,[66583], Kyoto,282,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,283,271,0,0,"-> **Record 3:** Kyoto, 84.",True,explicit_ordinal_or_count,3,8,False,True,True,3,observed_rank_evidence,1,[53121],[276],:**,0,0,0,276,273,0,0,1,277,273,Record 3:,"[14154, 236743, 236800, 53121]",Record 3:**,Record 3,"[14154, 236743, 236800]",Record 3,True,276,53121,:**,2177,2144," Excerpt:
In the 2024 city score audit, Kyoto received a score of 84.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Buenos Aires,1,348,346,0,Buenos Aires,"[44135, 48111]", Buenos Aires,352,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,353,340,0,0,"-> **Record 4:** Buenos Aires, 56.",True,explicit_ordinal_or_count,4,8,False,True,True,4,observed_rank_evidence,1,[53121],[345],:**,0,0,0,345,342,0,0,1,346,342,Record 4:,"[14154, 236743, 236812, 53121]",Record 4:**,Record 4,"[14154, 236743, 236812]",Record 4,True,345,53121,:**,2719,2685," Excerpt:
In the 2024 city score audit, Buenos Aires received a score of 56.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Bengaluru,1,416,415,0,Bengaluru,[111443], Bengaluru,420,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,421,409,0,0,"-> **Record 5:** Bengaluru, 59.",True,explicit_ordinal_or_count,5,8,False,True,True,5,observed_rank_evidence,1,[53121],[414],:**,0,0,0,414,411,0,0,1,415,411,Record 5:,"[14154, 236743, 236810, 53121]",Record 5:**,Record 5,"[14154, 236743, 236810]",Record 5,True,414,53121,:**,3364,3331," Excerpt:
In the 2024 city score audit, Bengaluru received a score of 59.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Mumbai,1,484,483,0,Mumbai,[30821], Mumbai,488,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,489,477,0,0,"-> **Record 6:** Mumbai, 64.",True,explicit_ordinal_or_count,6,8,False,True,True,6,observed_rank_evidence,1,[53121],[482],:**,0,0,0,482,479,0,0,1,483,479,Record 6:,"[14154, 236743, 236825, 53121]",Record 6:**,Record 6,"[14154, 236743, 236825]",Record 6,True,482,53121,:**,3843,3810," Excerpt:
In the 2024 city score audit, Mumbai received a score of 64.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Yerevan,1,552,551,0,Yerevan,[202544], Yerevan,556,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,557,545,0,0,"-> **Record 7:** Yerevan, 63.",True,explicit_ordinal_or_count,7,8,False,True,True,7,observed_rank_evidence,1,[53121],[550],:**,0,0,0,550,547,0,0,1,551,547,Record 7:,"[14154, 236743, 236832, 53121]",Record 7:**,Record 7,"[14154, 236743, 236832]",Record 7,True,550,53121,:**,7849,7816," Excerpt:
In the 2024 city score audit, Yerevan received a score of 63.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Jakarta,1,620,619,0,Jakarta,[41829], Jakarta,624,236761,.,rank_supported,labeled_rank,False,,True,9,False,0,0,625,613,0,0,"-> **Record 8:** Jakarta, 94.",True,explicit_ordinal_or_count,8,8,False,True,True,8,observed_rank_evidence,1,[53121],[618],:**,0,0,0,618,615,0,0,1,619,615,Record 8:,"[14154, 236743, 236828, 53121]",Record 8:**,Record 8,"[14154, 236743, 236828]",Record 8,True,618,53121,:**,8648,8615," Excerpt:
In the 2024 city score audit, Jakarta received a score of 94.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Reykjavik,0,154,151,0,Reykjavik,"[101737, 150910, 727]",Reykjavik,158,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,159,145,0,0,"*Count: 1 (Reykjavik, 58)*",True,explicit_ordinal_or_count,1,8,False,True,True,1,observed_rank_evidence,0,[],[],,0,0,0,150,146,0,1,0,150,146,Count: 1,"[4377, 236787, 236743, 236770]",Count: 1,Count: 1,"[4377, 236787, 236743, 236770]",Count: 1,True,150,568, (,1095,1062," Excerpt:
In the 2024 city score audit, Reykjavik received a score of 58.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Sao Paulo,0,219,217,0,Sao Paulo,"[187223, 29150]",Sao Paulo,223,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,224,211,0,0,"*Count: 2 (Sao Paulo, 88)*",True,explicit_ordinal_or_count,2,8,False,True,True,2,observed_rank_evidence,0,[],[],,0,0,0,216,212,0,1,0,216,212,Count: 2,"[4377, 236787, 236743, 236778]",Count: 2,Count: 2,"[4377, 236787, 236743, 236778]",Count: 2,True,216,568, (,1684,1650," Excerpt:
In the 2024 city score audit, Sao Paulo received a score of 88.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Kyoto,0,283,281,0,Kyoto,"[53843, 2241]",Kyoto,287,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,288,275,0,0,"*Count: 3 (Kyoto, 84)*",True,explicit_ordinal_or_count,3,8,False,True,True,3,observed_rank_evidence,0,[],[],,0,0,0,280,276,0,1,0,280,276,Count: 3,"[4377, 236787, 236743, 236800]",Count: 3,Count: 3,"[4377, 236787, 236743, 236800]",Count: 3,True,280,568, (,2177,2144," Excerpt:
In the 2024 city score audit, Kyoto received a score of 84.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Buenos Aires,0,348,346,0,Buenos Aires,"[60929, 48111]",Buenos Aires,352,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,353,340,0,0,"*Count: 4 (Buenos Aires, 56)*",True,explicit_ordinal_or_count,4,8,False,True,True,4,observed_rank_evidence,0,[],[],,0,0,0,345,341,0,1,0,345,341,Count: 4,"[4377, 236787, 236743, 236812]",Count: 4,Count: 4,"[4377, 236787, 236743, 236812]",Count: 4,True,345,568, (,2719,2685," Excerpt:
In the 2024 city score audit, Buenos Aires received a score of 56.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Bengaluru,0,412,410,0,Bengaluru,"[188334, 14406]",Bengaluru,416,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,417,404,0,0,"*Count: 5 (Bengaluru, 59)*",True,explicit_ordinal_or_count,5,8,False,True,True,5,observed_rank_evidence,0,[],[],,0,0,0,409,405,0,1,0,409,405,Count: 5,"[4377, 236787, 236743, 236810]",Count: 5,Count: 5,"[4377, 236787, 236743, 236810]",Count: 5,True,409,568, (,3364,3331," Excerpt:
In the 2024 city score audit, Bengaluru received a score of 59.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Mumbai,0,475,474,0,Mumbai,[92884],Mumbai,479,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,480,468,0,0,"*Count: 6 (Mumbai, 64)*",True,explicit_ordinal_or_count,6,8,False,True,True,6,observed_rank_evidence,0,[],[],,0,0,0,473,469,0,1,0,473,469,Count: 6,"[4377, 236787, 236743, 236825]",Count: 6,Count: 6,"[4377, 236787, 236743, 236825]",Count: 6,True,473,568, (,3843,3810," Excerpt:
In the 2024 city score audit, Mumbai received a score of 64.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Yerevan,0,539,537,0,Yerevan,"[236874, 184728]",Yerevan,543,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,544,531,0,0,"*Count: 7 (Yerevan, 63)*",True,explicit_ordinal_or_count,7,8,False,True,True,7,observed_rank_evidence,0,[],[],,0,0,0,536,532,0,1,0,536,532,Count: 7,"[4377, 236787, 236743, 236832]",Count: 7,Count: 7,"[4377, 236787, 236743, 236832]",Count: 7,True,536,568, (,7849,7816," Excerpt:
In the 2024 city score audit, Yerevan received a score of 63.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1262,1262,confirmation,rank_supported_episode,partial_unique,secondary_local_partial_unique,same_unit_rank_before_city,same_unit_rank_before_city,same_unit,rank_before_city,inline_count,local_source_to_city_retrieval|local_rank_core_and_format_controls|local_continue_to_next_observed_city,Jakarta,0,602,601,0,Jakarta,[174187],Jakarta,606,12016,)*,rank_supported,labeled_rank,False,,False,10,False,0,0,607,595,0,0,"*Count: 8 (Jakarta, 94)*",True,explicit_ordinal_or_count,8,8,False,True,True,8,observed_rank_evidence,0,[],[],,0,0,0,600,596,0,1,0,600,596,Count: 8,"[4377, 236787, 236743, 236828]",Count: 8,Count: 8,"[4377, 236787, 236743, 236828]",Count: 8,True,600,568, (,8648,8615," Excerpt:
In the 2024 city score audit, Jakarta received a score of 94.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1263,1263,confirmation,structural_fallback,full_coverage_with_duplicates,occurrence_retrieval_only_duplicates,structural_invariant_bullet,structural_invariant_bullet,not_rank_supported,rank_before_city,bullet,occurrence_source_to_city_retrieval,Fukuoka,1,125,124,0,Fukuoka,[193135], Fukuoka,131,236800,3,structural,structural_bullet,True,,False,1,False,0,4,132,108,0,0,"*   ""Excerpt: In the 2024 city score audit, Fukuoka received a score of 83",False,invariant_marker,1,1,False,False,True,1,structural_marker_or_occurrence_index,0,[],[],,0,4,0,109,108,0,3,0,109,108,*,[236829],*,*,[236829],*,True,123,236764,",",781,748," Excerpt:
In the 2024 city score audit, Fukuoka received a score of 83.
End excerpt. "
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1263,1263,confirmation,structural_fallback,full_coverage_with_duplicates,occurrence_retrieval_only_duplicates,structural_invariant_bullet,structural_invariant_bullet,not_rank_supported,rank_before_city,bullet,occurrence_source_to_city_retrieval,Fukuoka,1,153,152,0,Fukuoka,[193135], Fukuoka,152,193135, Fukuoka,structural,structural_bullet,True,,False,1,False,0,4,153,147,0,0,*   City Name: Fukuoka,False,invariant_marker,2,1,False,False,True,2,structural_marker_or_occurrence_index,0,[],[],,0,4,0,148,147,0,3,0,148,147,*,[236829],*,*,[236829],*,True,151,236787,:,781,748," Excerpt:
In the 2024 city score audit, Fukuoka received a score of 83.
End excerpt. "
