model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,transition_kind,allowed_estimands,anchor_equivalence_id,anchor_role,anchor_roles,event_specific,from_occurrence,gold_count,grammar_pair,local_anchor_eligible,not_applicable_reason,primary_anchor_eligible,query_full_sequence_token,query_output_token,query_token_id,query_token_text,status,target_city,target_city_output_token_end,target_city_output_token_start,target_city_token_ids,target_city_token_text,target_grammar_class,timing_stage,to_occurrence
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q132,block_pre_d1,block_pre_d1,False,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10471,132,144,        ,ok,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,exploratory_block_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q262,unit_pre_d1,unit_pre_d1,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10601,262,144,        ,ok,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,P1_target_unit_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,P1_pre_marker,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,P2_post_delimiter,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,P2_post_marker,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q267,record_clause_pre_d1,record_clause_pre_d1,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10606,267,623," """,ok,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,P1_record_clause_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q278,city_pre_d1,city_pre_d1,True,4,5,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10617,278,236764,",",ok,Bucharest,280,279,[123040], Bucharest,adjacent_rank_after_city,P3_city_emission,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q177,p0_item_end,p0_item_end,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10512,177,236770,1,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P0_previous_item_commit,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q161,block_pre_d1,block_pre_d1,False,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,False,10496,161,1781,".""",ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,exploratory_block_entry,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q208,unit_pre_d1,unit_pre_d1,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10543,208,1781,".""",ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P1_target_unit_entry,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P1_pre_marker,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q209,post_open_delimiter,post_open_delimiter,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10544,209,568, (,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P2_post_delimiter,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P2_post_marker,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P1_record_clause_entry,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q211,city_pre_d1,city_pre_d1,True,1,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10546,211,236787,:,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_after_city,P3_city_emission,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q225,p0_item_end,p0_item_end,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10560,225,236778,2,ok,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P0_previous_item_commit,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q161,block_pre_d1,block_pre_d1,False,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,False,10496,161,1781,".""",ok,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,exploratory_block_entry,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q256,unit_pre_d1,unit_pre_d1,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10591,256,1781,".""",ok,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P1_target_unit_entry,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P1_pre_marker,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q257,post_open_delimiter,post_open_delimiter,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10592,257,568, (,ok,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P2_post_delimiter,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P2_post_marker,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,canonical_clause_not_present,False,,,,,not_applicable,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P1_record_clause_entry,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q259,city_pre_d1,city_pre_d1,True,2,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10594,259,236787,:,ok,Los Angeles,262,260,"[7383, 13245]", Los Angeles,same_unit_rank_after_city,P3_city_emission,3
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q273,p0_item_end,p0_item_end,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10608,273,236800,3,ok,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P0_previous_item_commit,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q161,block_pre_d1,block_pre_d1,False,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,False,10496,161,1781,".""",ok,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,exploratory_block_entry,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q303,unit_pre_d1,unit_pre_d1,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10638,303,1781,".""",ok,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P1_target_unit_entry,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P1_pre_marker,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q304,post_open_delimiter,post_open_delimiter,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10639,304,568, (,ok,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P2_post_delimiter,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P2_post_marker,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P1_record_clause_entry,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q306,city_pre_d1,city_pre_d1,True,3,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10641,306,236787,:,ok,Bangkok,308,307,[50214], Bangkok,same_unit_rank_after_city,P3_city_emission,4
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q319,p0_item_end,p0_item_end,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10654,319,236812,4,ok,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P0_previous_item_commit,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q161,block_pre_d1,block_pre_d1,False,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,False,10496,161,1781,".""",ok,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,exploratory_block_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q349,unit_pre_d1,unit_pre_d1,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10684,349,1781,".""",ok,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P1_target_unit_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P1_pre_marker,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q350,post_open_delimiter,post_open_delimiter,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10685,350,568, (,ok,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P2_post_delimiter,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P2_post_marker,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,canonical_clause_not_present,False,,,,,not_applicable,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P1_record_clause_entry,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q352,city_pre_d1,city_pre_d1,True,4,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10687,352,236787,:,ok,Bucharest,354,353,[123040], Bucharest,same_unit_rank_after_city,P3_city_emission,5
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q365,p0_item_end,p0_item_end,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10700,365,236810,5,ok,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P0_previous_item_commit,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q161,block_pre_d1,block_pre_d1,False,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,False,10496,161,1781,".""",ok,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,exploratory_block_entry,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q395,unit_pre_d1,unit_pre_d1,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10730,395,1781,".""",ok,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P1_target_unit_entry,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P1_pre_marker,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q396,post_open_delimiter,post_open_delimiter,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10731,396,568, (,ok,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P2_post_delimiter,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P2_post_marker,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,record_clause_pre_d1,,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,False,canonical_clause_not_present,False,,,,,not_applicable,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P1_record_clause_entry,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q398,city_pre_d1,city_pre_d1,True,5,6,same_unit_rank_after_city -> same_unit_rank_after_city,True,,True,10733,398,236787,:,ok,Ljubljana,400,399,[163016], Ljubljana,same_unit_rank_after_city,P3_city_emission,6
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q173,p0_item_end,p0_item_end,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10509,173,236768,),ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P0_previous_item_commit,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q162,block_pre_d1,block_pre_d1,False,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,False,10498,162,1781,".""",ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,exploratory_block_entry,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q206,unit_pre_d1,unit_pre_d1,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10542,206,1781,".""",ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P1_target_unit_entry,2
Gemma4-E4B,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,1247,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,same_unit_rank_before_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q207,pre_marker_d1,pre_marker_d1|post_open_delimiter,True,1,7,same_unit_rank_before_city -> same_unit_rank_before_city,True,,True,10543,207,568, (,ok,Bogota,214,212,"[31176, 5241]", Bogota,same_unit_rank_before_city,P1_pre_marker,2
